ID,AGENCY_CODE,PROJ_CODE,S_ID,O_ID,H_NO,O_LATITUDE_GDA,O_LONGITUDE_GDA,O_WA_SOILGRP_CODE,H_TEXTURE,P_HCO3_,P_HCO3_1,P_HCO3_2,P_HCO3_3,P_HCO3_4,P_any_,P_buff_,P_buff_1,P_buff_2,P_buffany,ENT_DESC,PROP_DESC,LAND_USE_DESCRIPTION,LU_SEL
501_NCP_0513_1,501,NCP,0513,1,4,-30.383481,115.33789,443,WCFS,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0611_1,501,NCP,0611,1,2,-30.254004,115.249502,621,LC,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0611_1,501,NCP,0611,1,5,-30.254004,115.249502,621,SCL,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0611_1,501,NCP,0611,1,3,-30.254004,115.249502,621,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0611_1,501,NCP,0611,1,1,-30.254004,115.249502,621,L,10,,,,,10,,,,,Agricultural,Rural,,2
501_NCP_0611_1,501,NCP,0611,1,4,-30.254004,115.249502,621,MHC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0803_1,501,NCP,0803,1,1,-30.70651,115.252932,442,FS,13,,,,,13,,,,,Agricultural,Rural,CATTLE,2
501_NCP_0803_1,501,NCP,0803,1,2,-30.70651,115.252932,442,FS,4,,,,,4,,,,,Agricultural,Rural,CATTLE,2
501_NCP_0803_1,501,NCP,0803,1,2,-30.70651,115.252932,442,FS,2,,,,,2,,,,,Agricultural,Rural,CATTLE,2
501_NCP_0854_1,501,NCP,0854,1,1,-29.633489,114.975447,442,LFS,8,,,,,8,,,,,Agricultural,Rural,SHEEP,2
501_NCP_0854_1,501,NCP,0854,1,2,-29.633489,114.975447,442,WCFS,4,,,,,4,,,,,Agricultural,Rural,SHEEP,2
501_NCP_0854_1,501,NCP,0854,1,3,-29.633489,114.975447,442,WCFS,3,,,,,3,,,,,Agricultural,Rural,SHEEP,2
501_NCP_0872_1,501,NCP,0872,1,4,-30.267259,115.267872,464,MSL,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0872_1,501,NCP,0872,1,3,-30.267259,115.267872,464,MSL,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0872_1,501,NCP,0872,1,2,-30.267259,115.267872,464,WCMS,6,,,,,6,,,,,Agricultural,Rural,,2
501_NCP_0872_1,501,NCP,0872,1,1,-30.267259,115.267872,464,LMS,7,,,,,7,,,,,Agricultural,Rural,,2
501_NCP_0873_1,501,NCP,0873,1,2,-30.266605,115.264152,622,MC,5,,,,,5,,,,,Agricultural,Rural,,2
501_NCP_0873_1,501,NCP,0873,1,3,-30.266605,115.264152,622,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0873_1,501,NCP,0873,1,4,-30.266605,115.264152,622,HC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0873_1,501,NCP,0873,1,5,-30.266605,115.264152,622,HC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0873_1,501,NCP,0873,1,1,-30.266605,115.264152,622,L,18,,,,,18,,,,,Agricultural,Rural,,2
501_NCP_0874_1,501,NCP,0874,1,5,-30.278573,115.261093,403,LMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0874_1,501,NCP,0874,1,1,-30.278573,115.261093,403,LMS,16,,,,,16,,,,,Agricultural,Rural,,2
501_NCP_0874_1,501,NCP,0874,1,2,-30.278573,115.261093,403,VWCMS,5,,,,,5,,,,,Agricultural,Rural,,2
501_NCP_0874_1,501,NCP,0874,1,3,-30.278573,115.261093,403,CMS,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0874_1,501,NCP,0874,1,4,-30.278573,115.261093,403,LMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0875_1,501,NCP,0875,1,4,-30.29336,115.254293,446,WCMS,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0875_1,501,NCP,0875,1,3,-30.29336,115.254293,446,WCMS,8,,,,,8,,,,,Agricultural,Rural,,2
501_NCP_0875_1,501,NCP,0875,1,1,-30.29336,115.254293,446,MS,12,,,,,12,,,,,Agricultural,Rural,,2
501_NCP_0875_1,501,NCP,0875,1,2,-30.29336,115.254293,446,VWCMS,9,,,,,9,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,1,-30.418169,115.221303,401,MS,13,,,,,13,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,2,-30.418169,115.221303,401,MS,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,3,-30.418169,115.221303,401,VWCMS,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,4,-30.418169,115.221303,401,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,5,-30.418169,115.221303,401,LMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0876_1,501,NCP,0876,1,6,-30.418169,115.221303,401,SC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0877_1,501,NCP,0877,1,2,-30.409837,115.229584,446,MS,12,,,,,12,,,,,Agricultural,Rural,,2
501_NCP_0877_1,501,NCP,0877,1,3,-30.409837,115.229584,446,VWCMS,5,,,,,5,,,,,Agricultural,Rural,,2
501_NCP_0877_1,501,NCP,0877,1,1,-30.409837,115.229584,446,LMS,5,,,,,5,,,,,Agricultural,Rural,,2
501_NCP_0877_1,501,NCP,0877,1,4,-30.409837,115.229584,446,WCMS,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0878_1,501,NCP,0878,1,1,-30.257252,115.220023,622,LC,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0878_1,501,NCP,0878,1,2,-30.257252,115.220023,622,HC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0878_1,501,NCP,0878,1,3,-30.257252,115.220023,622,HC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0878_1,501,NCP,0878,1,4,-30.257252,115.220023,622,MHC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,6,-30.216268,115.212336,403,MHC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,1,-30.216268,115.212336,403,LFS,9,,,,,9,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,2,-30.216268,115.212336,403,LFS,9,,,,,9,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,3,-30.216268,115.212336,403,CMS,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,4,-30.216268,115.212336,403,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0879_1,501,NCP,0879,1,5,-30.216268,115.212336,403,HC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0880_1,501,NCP,0880,1,5,-30.219613,115.212203,507,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0880_1,501,NCP,0880,1,4,-30.219613,115.212203,507,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0880_1,501,NCP,0880,1,3,-30.219613,115.212203,507,MC,2,,,,,2,,,,,Agricultural,Rural,,2
501_NCP_0880_1,501,NCP,0880,1,1,-30.219613,115.212203,507,L,14,,,,,14,,,,,Agricultural,Rural,,2
501_NCP_0880_1,501,NCP,0880,1,2,-30.219613,115.212203,507,L,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0881_1,501,NCP,0881,1,1,-30.282649,115.069165,442,LFS,8,,,,,8,,,,,,,,1
501_NCP_0881_1,501,NCP,0881,1,2,-30.282649,115.069165,442,FS,5,,,,,5,,,,,,,,1
501_NCP_0881_1,501,NCP,0881,1,2,-30.282649,115.069165,442,FS,3,,,,,3,,,,,,,,1
501_NCP_0882_1,501,NCP,0882,1,3,-30.351681,115.422631,444,MS,1,,,,,1,,,,,Agricultural,Rural,,2
501_NCP_0882_1,501,NCP,0882,1,1,-30.351681,115.422631,444,LMS,3,,,,,3,,,,,Agricultural,Rural,,2
501_NCP_0882_1,501,NCP,0882,1,2,-30.351681,115.422631,444,MS,2,,,,,2,,,,,Agricultural,Rural,,2
501_NYA_0488_1,501,NYA,0488,1,1,-33.488748,118.321003,402,LMS,12,,,,,12,,,,,Agricultural,Rural,,2
501_NYA_0489_1,501,NYA,0489,1,1,-33.496295,118.332097,444,KS,6,,,,,6,,,,,Agricultural,Rural,,2
501_NYA_0491_1,501,NYA,0491,1,1,-33.476241,118.309728,542,MSCL,57,,,,,57,,,,,Agricultural,Rural,,2
501_NYA_0492_1,501,NYA,0492,1,1,-33.461836,118.307359,303,CFS,26,,,,,26,,,,,Agricultural,Rural,,2
501_NYA_0493_1,501,NYA,0493,1,1,-33.117884,118.295272,446,LMS,24,,,,,24,,,,,Agricultural,Rural,,2
501_NYA_0494_1,501,NYA,0494,1,1,-33.130741,118.299213,402,CKS,32,,,,,32,,,,,Agricultural,Rural,,2
501_NYA_0495_1,501,NYA,0495,1,1,-33.131842,118.297407,503,CL,31,,,,,31,,,,,Agricultural,Rural,,2
501_NYA_0497_1,501,NYA,0497,1,1,-33.136626,118.288365,422,MS,14,,,,,14,,,,,Agricultural,Rural,,2
501_NYA_0645_1,501,NYA,0645,1,1,-33.550224,118.505475,401,MS,2,,,,,2,,,,,Agricultural,Rural,,2
501_NYA_0648_1,501,NYA,0648,1,1,-33.441211,118.604491,621,SC,23,,,,,23,,,,,Agricultural,Rural,,2
501_NYA_0649_1,501,NYA,0649,1,1,-33.445783,118.599627,542,CL,12,,,,,12,,,,,Agricultural,Rural,,2
501_NYA_0650_1,501,NYA,0650,1,1,-33.437288,118.507501,542,MSCL,33,,,,,33,,,,,Agricultural,Rural,,2
501_NYA_0651_1,501,NYA,0651,1,1,-33.861051,118.352545,542,CLMS,19,,,,,19,,,,,Agricultural,Rural,,2
501_NYA_0651_1,501,NYA,0651,1,2,-33.861051,118.352545,542,MSLMC,19,,,,,19,,,,,Agricultural,Rural,,2
501_NYA_0726_1,501,NYA,0726,1,1,-33.459901,118.075083,302,SL,44,,,,,44,,,,,Agricultural,Rural,,2
501_NYA_0726_1,501,NYA,0726,1,2,-33.459901,118.075083,302,GR,5,,,,,5,,,,,Agricultural,Rural,,2
501_NYA_0726_1,501,NYA,0726,1,3,-33.459901,118.075083,302,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0727_1,501,NYA,0727,1,2,-33.461331,118.074616,622,HC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0727_1,501,NYA,0727,1,3,-33.461331,118.074616,622,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0727_1,501,NYA,0727,1,4,-33.461331,118.074616,622,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0727_1,501,NYA,0727,1,1,-33.461331,118.074616,622,LC,62,,,,,62,,,,,Agricultural,Rural,,2
501_NYA_0728_1,501,NYA,0728,1,1,-33.47022,118.070895,303,CS,48,,,,,48,,,,,Agricultural,Rural,,2
501_NYA_0728_1,501,NYA,0728,1,2,-33.47022,118.070895,303,SL,3,,,,,3,,,,,Agricultural,Rural,,2
501_NYA_0728_1,501,NYA,0728,1,3,-33.47022,118.070895,303,SCL,2,,,,,2,,,,,Agricultural,Rural,,2
501_NYA_0729_1,501,NYA,0729,1,5,-33.473181,118.077776,402,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0729_1,501,NYA,0729,1,1,-33.473181,118.077776,402,LS,44,,,,,44,,,,,Agricultural,Rural,,2
501_NYA_0729_1,501,NYA,0729,1,2,-33.473181,118.077776,402,SCL,7,,,,,7,,,,,Agricultural,Rural,,2
501_NYA_0729_1,501,NYA,0729,1,3,-33.473181,118.077776,402,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0729_1,501,NYA,0729,1,4,-33.473181,118.077776,402,CS,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0730_1,501,NYA,0730,1,5,-33.473931,118.080723,403,SC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0730_1,501,NYA,0730,1,4,-33.473931,118.080723,403,GR,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0730_1,501,NYA,0730,1,3,-33.473931,118.080723,403,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_0730_1,501,NYA,0730,1,1,-33.473931,118.080723,403,LS,24,,,,,24,,,,,Agricultural,Rural,,2
501_NYA_0730_1,501,NYA,0730,1,2,-33.473931,118.080723,403,S,10,,,,,10,,,,,Agricultural,Rural,,2
501_NYA_1022_1,501,NYA,1022,1,1,-33.825212,118.627924,404,SL,23,,,,,23,,,,,Agricultural,Rural,,2
501_NYA_1022_1,501,NYA,1022,1,2,-33.825212,118.627924,404,S,7,,,,,7,,,,,Agricultural,Rural,,2
501_NYA_1022_1,501,NYA,1022,1,3,-33.825212,118.627924,404,,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1022_1,501,NYA,1022,1,4,-33.825212,118.627924,404,,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1022_1,501,NYA,1022,1,5,-33.825212,118.627924,404,,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1023_1,501,NYA,1023,1,1,-33.831596,118.641573,621,,25,,,,,25,,,,,Agricultural,Rural,,2
501_NYA_1023_1,501,NYA,1023,1,2,-33.831596,118.641573,621,,2,,,,,2,,,,,Agricultural,Rural,,2
501_NYA_1023_1,501,NYA,1023,1,3,-33.831596,118.641573,621,,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1024_1,501,NYA,1024,1,1,-33.774626,118.63717,302,LMS,7,,,,,7,,,,,Agricultural,Rural,,2
501_NYA_1024_1,501,NYA,1024,1,2,-33.774626,118.63717,302,GR,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1024_1,501,NYA,1024,1,3,-33.774626,118.63717,302,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1024_1,501,NYA,1024,1,4,-33.774626,118.63717,302,LC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1024_1,501,NYA,1024,1,5,-33.774626,118.63717,302,LMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1025_1,501,NYA,1025,1,4,-33.757507,118.572876,401,,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1025_1,501,NYA,1025,1,1,-33.757507,118.572876,401,LS,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1025_1,501,NYA,1025,1,2,-33.757507,118.572876,401,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_NYA_1025_1,501,NYA,1025,1,3,-33.757507,118.572876,401,,1,,,,,1,,,,,Agricultural,Rural,,2
501_OVT_Cam02_1,501,OVT,Cam02,1,5,-34.156824,117.127113,403,KSLMC,,3,,,,3,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,5,-34.156824,117.127113,403,KSLMC,,4,,,,4,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,4,-34.156824,117.127113,403,SLMC,,3,,,,3,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,4,-34.156824,117.127113,403,SLMC,,4,,,,4,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,3,-34.156824,117.127113,403,KSCL,,9,,,,9,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,3,-34.156824,117.127113,403,KSCL,,16,,,,16,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,1,-34.156824,117.127113,403,L,,62,,,,62,,,,,,,,1
501_OVT_Cam02_1,501,OVT,Cam02,1,2,-34.156824,117.127113,403,S,,25,,,,25,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,3,-34.135831,117.09501,303,CLS,,1,,,,1,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,4,-34.135831,117.09501,303,CLKS,,2,,,,2,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,3,-34.135831,117.09501,303,CLS,,5,,,,5,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,2,-34.135831,117.09501,303,SL,,5,,,,5,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,2,-34.135831,117.09501,303,SL,,24,,,,24,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,1,-34.135831,117.09501,303,L,,133,,,,133,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,4,-34.135831,117.09501,303,CLKS,,1,,,,1,,,,,,,,1
501_OVT_Cam1a_1,501,OVT,Cam1a,1,3,-34.135831,117.09501,303,CLS,,3,,,,3,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,2,-34.442545,117.394486,407,CFS,,5,,,,5,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,5,-34.442545,117.394486,407,LC,,1,,,,1,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,4,-34.442545,117.394486,407,SLC,,3,,,,3,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,3,-34.442545,117.394486,407,S,,4,,,,4,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,5,-34.442545,117.394486,407,LC,,1,,,,1,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,2,-34.442545,117.394486,407,CFS,,13,,,,13,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,1,-34.442545,117.394486,407,L,,38,,,,38,,,,,,,,1
501_OVT_Watt02_1,501,OVT,Watt02,1,3,-34.442545,117.394486,407,S,,5,,,,5,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,3,-34.443484,117.391127,303,KSL,,2,,,,2,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,4,-34.443484,117.391127,303,KSLC,,1,,,,1,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,4,-34.443484,117.391127,303,KSLC,,2,,,,2,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,3,-34.443484,117.391127,303,KSL,,6,,,,6,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,3,-34.443484,117.391127,303,KSL,,3,,,,3,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,2,-34.443484,117.391127,303,CS,,6,,,,6,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,1,-34.443484,117.391127,303,L,,93,,,,93,,,,,,,,1
501_OVT_Watt1_1,501,OVT,Watt1,1,2,-34.443484,117.391127,303,CS,,24,,,,24,,,,,,,,1
501_P_0548_1,501,P,0548,1,7,-31.498752,118.218145,503,SMC,3,,,,,3,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,10,-31.498752,118.218145,503,SMC,3,,,,,3,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,9,-31.498752,118.218145,503,SMC,3,,,,,3,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,3,-31.498752,118.218145,503,SMC,1,,,,,1,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,8,-31.498752,118.218145,503,SMC,3,,,,,3,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,11,-31.498752,118.218145,503,SMC,3,,,,,3,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,4,-31.498752,118.218145,503,SMC,1,,,,,1,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,2,-31.498752,118.218145,503,SMC,6,,,,,6,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,1,-31.498752,118.218145,503,SCL,41,,,,,41,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,5,-31.498752,118.218145,503,SMC,1,,,,,1,,,,,Agricultural Services,Government,,2
501_P_0548_1,501,P,0548,1,6,-31.498752,118.218145,503,SMC,1,,,,,1,,,,,Agricultural Services,Government,,2
501_P_0549_1,501,P,0549,1,5,-31.465417,118.218145,461,KSL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0549_1,501,P,0549,1,6,-31.465417,118.218145,461,KSL,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0549_1,501,P,0549,1,4,-31.465417,118.218145,461,KSL,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0549_1,501,P,0549,1,3,-31.465417,118.218145,461,CS,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0549_1,501,P,0549,1,2,-31.465417,118.218145,461,CS,3,,,,,3,,,,,Agricultural,Rural,,2
501_P_0549_1,501,P,0549,1,1,-31.465417,118.218145,461,LKS,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,2,-32.61543,117.58484,402,S,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,7,-32.61543,117.58484,402,SMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,8,-32.61543,117.58484,402,SMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,6,-32.61543,117.58484,402,SMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,3,-32.61543,117.58484,402,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,1,-32.61543,117.58484,402,LS,3,,,,,3,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,4,-32.61543,117.58484,402,SMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0551_1,501,P,0551,1,5,-32.61543,117.58484,402,SMC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,6,-31.765441,116.468157,443,S,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,16,-31.765441,116.468157,443,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,15,-31.765441,116.468157,443,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,14,-31.765441,116.468157,443,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,13,-31.765441,116.468157,443,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,12,-31.765441,116.468157,443,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,11,-31.765441,116.468157,443,MC,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,9,-31.765441,116.468157,443,,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,5,-31.765441,116.468157,443,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,4,-31.765441,116.468157,443,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,3,-31.765441,116.468157,443,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,2,-31.765441,116.468157,443,S,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,1,-31.765441,116.468157,443,S,22,,,,,22,,,,,Agricultural,Rural,,2
501_P_0552_1,501,P,0552,1,10,-31.765441,116.468157,443,CS,3,,,,,3,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,4,-31.765441,116.468157,301,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,5,-31.765441,116.468157,301,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,6,-31.765441,116.468157,301,SCL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,2,-31.765441,116.468157,301,S,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,1,-31.765441,116.468157,301,LS,25,,,,,25,,,,,Agricultural,Rural,,2
501_P_0553_1,501,P,0553,1,3,-31.765441,116.468157,301,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,2,-31.782101,116.484824,501,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,3,-31.782101,116.484824,501,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,4,-31.782101,116.484824,501,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,5,-31.782101,116.484824,501,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,6,-31.782101,116.484824,501,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,7,-31.782101,116.484824,501,CL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0554_1,501,P,0554,1,1,-31.782101,116.484824,501,CL,7,,,,,7,,,,,Agricultural,Rural,,2
501_P_0556_1,501,P,0556,1,1,-31.765937,116.487828,303,SL,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0556_1,501,P,0556,1,2,-31.765937,116.487828,303,SL,3,,,,,3,,,,,Agricultural,Rural,,2
501_P_0558_1,501,P,0558,1,2,-31.764272,116.493487,303,SL,2,,,,,2,,,,,Agricultural,Rural,,2
501_P_0558_1,501,P,0558,1,1,-31.764272,116.493487,303,LS,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0559_1,501,P,0559,1,2,-31.765438,116.489489,303,LS,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0559_1,501,P,0559,1,1,-31.765438,116.489489,303,SL,3,,,,,3,,,,,Agricultural,Rural,,2
501_P_0561_1,501,P,0561,1,1,-31.792609,116.488663,507,FSL,2.6,,,,,2.6,,,,,Agricultural,Rural,,2
501_P_0561_1,501,P,0561,1,2,-31.792609,116.488663,507,FSCL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0561_1,501,P,0561,1,3,-31.792609,116.488663,507,MC,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0563_1,501,P,0563,1,1,-31.781605,116.478162,403,S,8,,,,,8,,,,,Agricultural,Rural,,2
501_P_0563_1,501,P,0563,1,2,-31.781605,116.478162,403,S,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0563_1,501,P,0563,1,3,-31.781605,116.478162,403,S,4,,,,,4,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,5,-31.783772,116.489831,462,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,7,-31.783772,116.489831,462,CS,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,8,-31.783772,116.489831,462,SCL,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,6,-31.783772,116.489831,462,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,3,-31.783772,116.489831,462,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,1,-31.783772,116.489831,462,LS,3.2,,,,,3.2,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,2,-31.783772,116.489831,462,LS,2.4,,,,,2.4,,,,,Agricultural,Rural,,2
501_P_0565_1,501,P,0565,1,4,-31.783772,116.489831,462,S,1,,,,,1,,,,,Agricultural,Rural,,2
501_P_0673_1,501,P,0673,1,2,-34.332138,116.051538,507,SL,7,,,,,7,,,,,,,,1
