ID,AGENCY_CODE,PROJ_CODE,S_ID,O_ID,H_NO,O_LATITUDE_GDA,O_LONGITUDE_GDA,O_WA_SOILGRP_CODE,H_TEXTURE,Method,P_HCO3_,P_HCO3_1,P_HCO3_2,P_HCO3_3,P_HCO3_4,P_any_,P_buff_,P_buff_1,P_buff_2,P_buffany,ENT_DESC,PROP_DESC,LAND_USE_DESCRIPTION,LU_SEL
503_SAP_SPS058B_1,503,SAP,SPS058B,1,1,-33.32565483,118.4523243,,,9B1,8,,,,,8,,,,,Not Applicable,Reserve,,3
503_SAP_SPS058C_1,503,SAP,SPS058C,1,1,-33.32554372,118.4526299,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS058D_1,503,SAP,SPS058D,1,1,-33.32309926,118.4517131,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS061A_1,503,SAP,SPS061A,1,1,-33.65605578,117.5188057,,,9B1,9,,,,,9,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS061B_1,503,SAP,SPS061B,1,1,-33.65619468,117.5183612,,,9B1,5,,,,,5,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS061C_1,503,SAP,SPS061C,1,1,-33.65775023,117.5201668,,,9B1,3,,,,,3,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS063A_1,503,SAP,SPS063A,1,1,-33.7174723,117.5881119,,,9B1,64,,,,,64,,,,,Not Applicable,Reserve,,3
503_SAP_SPS063B_1,503,SAP,SPS063B,1,1,-33.71788897,117.5883341,,,9B1,110,,,,,110,,,,,Not Applicable,Reserve,,3
503_SAP_SPS063C_1,503,SAP,SPS063C,1,1,-33.71816674,117.5894452,,,9B1,180,,,,,180,,,,,Not Applicable,Reserve,,3
503_SAP_SPS067C_1,503,SAP,SPS067C,1,1,-33.01922849,118.9507616,,,9B1,6,,,,,6,,,,,Not Applicable,Reserve,,3
503_SAP_SPS067D_1,503,SAP,SPS067D,1,1,-33.01939517,118.9509005,,,9B1,8,,,,,8,,,,,Not Applicable,Reserve,,3
503_SAP_SPS067E_1,503,SAP,SPS067E,1,1,-33.01947849,118.9512338,,,9B1,11,,,,,11,,,,,Not Applicable,Reserve,,3
503_SAP_SPS069A_1,503,SAP,SPS069A,1,1,-31.14428916,116.8742709,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS069B_1,503,SAP,SPS069B,1,1,-31.14392805,116.8743264,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS069C_1,503,SAP,SPS069C,1,1,-31.14051135,116.8745763,,,9B1,12,,,,,12,,,,,Not Applicable,Reserve,,3
503_SAP_SPS069D_1,503,SAP,SPS069D,1,1,-31.14134469,116.8742708,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS069W_1,503,SAP,SPS069W,1,1,-31.14540029,116.8735209,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS070A_1,503,SAP,SPS070A,1,1,-33.00928835,118.605624,,,9B1,8,,,,,8,,,,,Not Applicable,Reserve,,3
503_SAP_SPS071A_1,503,SAP,SPS071A,1,1,-33.08830434,119.5944258,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS071B_1,503,SAP,SPS071B,1,1,-33.08791544,119.5938981,,,9B1,6,,,,,6,,,,,Not Applicable,Reserve,,3
503_SAP_SPS071C_1,503,SAP,SPS071C,1,1,-33.09341558,119.5940648,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS077A_1,503,SAP,SPS077A,1,1,-33.27908423,119.6030677,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS077B_1,503,SAP,SPS077B,1,1,-33.28100092,119.6033455,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS077C_1,503,SAP,SPS077C,1,1,-33.28022312,119.60429,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS079A_1,503,SAP,SPS079A,1,1,-30.97369855,117.4464055,,,9B1,14,,,,,14,,,,,Not Applicable,Reserve,,3
503_SAP_SPS079B_1,503,SAP,SPS079B,1,1,-30.97347633,117.4465722,,,9B1,20,,,,,20,,,,,Not Applicable,Reserve,,3
503_SAP_SPS079C_1,503,SAP,SPS079C,1,1,-30.97353189,117.4467389,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS079D_1,503,SAP,SPS079D,1,1,-30.97328188,117.4467667,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS080A_1,503,SAP,SPS080A,1,1,-33.57578634,119.2070191,,,9B1,8,,,,,8,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS080B_1,503,SAP,SPS080B,1,1,-33.57550855,119.2074913,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS080C_1,503,SAP,SPS080C,1,1,-33.57442522,119.2072969,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS080D_1,503,SAP,SPS080D,1,1,-33.57523077,119.2077969,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS081A_1,503,SAP,SPS081A,1,1,-33.49067576,119.0913513,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS081B_1,503,SAP,SPS081B,1,1,-33.4903702,119.0912402,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS087A_1,503,SAP,SPS087A,1,1,-32.8782094,120.4244468,,,9B1,12,,,,,12,,,,,Not Applicable,Reserve,,3
503_SAP_SPS087B_1,503,SAP,SPS087B,1,1,-32.87809829,120.4247524,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS087C_1,503,SAP,SPS087C,1,1,-32.87804274,120.4248079,,,9B1,6,,,,,6,,,,,Not Applicable,Reserve,,3
503_SAP_SPS088A_1,503,SAP,SPS088A,1,1,-31.94225776,117.8958893,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS088B_1,503,SAP,SPS088B,1,1,-31.94022998,117.894417,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS089A_1,503,SAP,SPS089A,1,1,-32.96337778,120.3644749,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS089B_1,503,SAP,SPS089B,1,1,-32.96240559,120.3630305,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS089C_1,503,SAP,SPS089C,1,1,-32.96190558,120.363586,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS092A_1,503,SAP,SPS092A,1,1,-31.17063583,118.2861537,,,9B1,10,,,,,10,,,,,Not Applicable,Reserve,,3
503_SAP_SPS093A_1,503,SAP,SPS093A,1,1,-31.10207875,118.3619028,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS093B_1,503,SAP,SPS093B,1,1,-31.10288431,118.3623196,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS093C_1,503,SAP,SPS093C,1,1,-31.13035736,118.30957,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS093D_1,503,SAP,SPS093D,1,1,-31.13016292,118.3087922,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS096A_1,503,SAP,SPS096A,1,1,-33.838726,119.8272143,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS100B_1,503,SAP,SPS100B,1,1,-33.88917052,119.862854,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS100C_1,503,SAP,SPS100C,1,1,-33.88914274,119.8632985,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS100W_1,503,SAP,SPS100W,1,1,-33.88864274,119.8620762,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS101A_1,503,SAP,SPS101A,1,1,-34.22711604,117.9376377,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS101B_1,503,SAP,SPS101B,1,1,-34.22733446,117.9379525,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS101C_1,503,SAP,SPS101C,1,1,-34.2279178,117.9372303,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS101D_1,503,SAP,SPS101D,1,1,-34.22772335,117.9370914,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS102A_1,503,SAP,SPS102A,1,1,-33.95619912,117.3428667,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS102B_1,503,SAP,SPS102B,1,1,-33.95508794,117.3434779,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS102C_1,503,SAP,SPS102C,1,1,-33.95536573,117.343339,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS103B_1,503,SAP,SPS103B,1,1,-34.53912655,116.7444358,,,9B1,22,,,,,22,,,,,Not Applicable,Reserve,,3
503_SAP_SPS103C_1,503,SAP,SPS103C,1,1,-34.54709888,116.7434636,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS106A_1,503,SAP,SPS106A,1,1,-34.18030588,117.9628405,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS106B_1,503,SAP,SPS106B,1,1,-34.17947251,117.9638405,,,9B1,14,,,,,14,,,,,Not Applicable,Reserve,,3
503_SAP_SPS106C_1,503,SAP,SPS106C,1,1,-34.17958365,117.9627016,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS106D_1,503,SAP,SPS106D,1,1,-34.18122257,117.9616183,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS106E_1,503,SAP,SPS106E,1,1,-34.1835837,117.9631461,,,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
503_SAP_SPS106F_1,503,SAP,SPS106F,1,1,-34.18327814,117.9632294,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS107A_1,503,SAP,SPS107A,1,1,-34.35399592,118.4818676,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS107B_1,503,SAP,SPS107B,1,1,-34.35446807,118.4853121,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS107C_1,503,SAP,SPS107C,1,1,-34.35532925,118.4821176,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS107D_1,503,SAP,SPS107D,1,1,-34.35360703,118.4816732,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS108A_1,503,SAP,SPS108A,1,1,-34.44541826,118.0996232,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS108B_1,503,SAP,SPS108B,1,1,-34.44594604,118.1007343,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS108C_1,503,SAP,SPS108C,1,1,-34.44619605,118.1004011,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS109A_1,503,SAP,SPS109A,1,1,-30.95698709,118.9160929,,,9B1,4,,,,,4,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS109B_1,503,SAP,SPS109B,1,1,-30.95712598,118.9162318,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS109C_1,503,SAP,SPS109C,1,1,-30.95709821,118.9154818,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS109D_1,503,SAP,SPS109D,1,1,-30.95612601,118.912454,,,9B1,5,,,,,5,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS109E_1,503,SAP,SPS109E,1,1,-30.95618158,118.9110096,,,9B1,4,,,,,4,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS109F_1,503,SAP,SPS109F,1,1,-30.95540383,118.9097318,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS110A_1,503,SAP,SPS110A,1,1,-34.0376995,117.5662832,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS110B_1,503,SAP,SPS110B,1,1,-34.0375884,117.5661721,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS110C_1,503,SAP,SPS110C,1,1,-34.03903276,117.5669499,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS112A_1,503,SAP,SPS112A,1,1,-34.41653614,117.2524583,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS112B_1,503,SAP,SPS112B,1,1,-34.41645281,117.2523195,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS112C_1,503,SAP,SPS112C,1,1,-34.41684171,117.2529306,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS112W_1,503,SAP,SPS112W,1,1,-34.41695282,117.2522639,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS113A_1,503,SAP,SPS113A,1,1,-34.41348052,117.250486,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS113B_1,503,SAP,SPS113B,1,1,-34.41350831,117.2501249,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS114A_1,503,SAP,SPS114A,1,1,-34.82950441,118.1834063,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS114B_1,503,SAP,SPS114B,1,1,-34.82983776,118.1834896,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS114C_1,503,SAP,SPS114C,1,1,-34.83206007,118.1754619,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS114D_1,503,SAP,SPS114D,1,1,-34.82930996,118.1846007,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS115A_1,503,SAP,SPS115A,1,1,-34.09918835,118.5393633,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS115B_1,503,SAP,SPS115B,1,1,-34.09896611,118.5397244,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS115C_1,503,SAP,SPS115C,1,1,-34.098855,118.5395578,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS115D_1,503,SAP,SPS115D,1,1,-34.09943835,118.53928,,,9B1,22,,,,,22,,,,,Not Applicable,Reserve,,3
503_SAP_SPS117A_1,503,SAP,SPS117A,1,1,-34.11667798,119.4453314,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS117B_1,503,SAP,SPS117B,1,1,-34.11706692,119.442637,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS117C_1,503,SAP,SPS117C,1,1,-34.11712246,119.4428592,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS117D_1,503,SAP,SPS117D,1,1,-34.11678913,119.4429425,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS117E_1,503,SAP,SPS117E,1,1,-34.11665024,119.4428037,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS119A_1,503,SAP,SPS119A,1,1,-34.41257345,119.1745875,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS119B_1,503,SAP,SPS119B,1,1,-34.41279567,119.1744765,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS120A_1,503,SAP,SPS120A,1,1,-33.73782241,120.8942893,,,9B1,11,,,,,11,,,,,Not Applicable,Reserve,,3
503_SAP_SPS120C_1,503,SAP,SPS120C,1,1,-33.73951689,120.8925948,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS120W_1,503,SAP,SPS120W,1,1,-33.73726684,120.8956781,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS121A_1,503,SAP,SPS121A,1,1,-33.93996956,120.4313246,,,9B1,6,,,,,6,,,,,Not Applicable,Reserve,,3
503_SAP_SPS121B_1,503,SAP,SPS121B,1,1,-33.94055289,120.4322691,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS121C_1,503,SAP,SPS121C,1,1,-33.940664,120.4328524,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS121D_1,503,SAP,SPS121D,1,1,-33.93788619,120.4329635,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS121W_1,503,SAP,SPS121W,1,1,-33.9405529,120.4313246,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS122A_1,503,SAP,SPS122A,1,1,-33.86546632,120.6389059,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS122B_1,503,SAP,SPS122B,1,1,-33.86543854,120.6389336,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS122C_1,503,SAP,SPS122C,1,1,-33.86538299,120.6389059,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS123A_1,503,SAP,SPS123A,1,1,-33.73163057,120.7207632,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS123B_1,503,SAP,SPS123B,1,1,-33.73179724,120.7206521,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS125A_1,503,SAP,SPS125A,1,1,-33.16684006,121.26753,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS125B_1,503,SAP,SPS125B,1,1,-33.16711785,121.2677522,,,9B1,3,,,,,3,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS125C_1,503,SAP,SPS125C,1,1,-33.16492335,121.2673633,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS125D_1,503,SAP,SPS125D,1,1,-33.16734012,121.2644744,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS126A_1,503,SAP,SPS126A,1,1,-30.70432267,118.5596742,,,9B1,16,,,,,16,,,,,Not Applicable,Reserve,,3
503_SAP_SPS126B_1,503,SAP,SPS126B,1,1,-30.70426712,118.5596742,,,9B1,13,,,,,13,,,,,Not Applicable,Reserve,,3
503_SAP_SPS127A_1,503,SAP,SPS127A,1,1,-33.79808913,121.6353635,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS127B_1,503,SAP,SPS127B,1,1,-33.79808913,121.6353635,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS127C_1,503,SAP,SPS127C,1,1,-33.79808913,121.6353635,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS128A_1,503,SAP,SPS128A,1,1,-33.92325072,120.1546867,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS128B_1,503,SAP,SPS128B,1,1,-33.92311183,120.1546034,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS128C_1,503,SAP,SPS128C,1,1,-33.92319516,120.1549367,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS130A_1,503,SAP,SPS130A,1,1,-33.4636664,122.6146621,,,9B1,10,,,,,10,,,,,Not Applicable,Reserve,,3
503_SAP_SPS130B_1,503,SAP,SPS130B,1,1,-33.46372196,122.6147733,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS130C_1,503,SAP,SPS130C,1,1,-33.46388863,122.6136621,,,9B1,3,,,,,3,,,,,Not Applicable,Road,,3
503_SAP_SPS130W_1,503,SAP,SPS130W,1,1,-33.46388896,122.6136617,,,9B1,3,,,,,3,,,,,Not Applicable,Road,,3
503_SAP_SPS132A_1,503,SAP,SPS132A,1,1,-33.76820022,121.8606379,,,9B1,12,,,,,12,,,,,Not Applicable,Reserve,,3
503_SAP_SPS132B_1,503,SAP,SPS132B,1,1,-33.76678356,121.8576656,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS133B_1,503,SAP,SPS133B,1,1,-33.97406221,122.1257499,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS134A_1,503,SAP,SPS134A,1,1,-33.71569932,121.8020263,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS134B_1,503,SAP,SPS134B,1,1,-33.7157271,121.8021096,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS134C_1,503,SAP,SPS134C,1,1,-33.71608829,121.8081652,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS134D_1,503,SAP,SPS134D,1,1,-33.71361602,121.8086097,,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
503_SAP_SPS134W_1,503,SAP,SPS134W,1,1,-33.71553267,121.8030818,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS135A_1,503,SAP,SPS135A,1,1,-33.72472669,121.7281959,,,9B1,11,,,,,11,,,,,Not Applicable,Reserve,,3
503_SAP_SPS136A_1,503,SAP,SPS136A,1,1,-33.7593674,121.5208094,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS136B_1,503,SAP,SPS136B,1,1,-33.75936741,121.5208372,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS136C_1,503,SAP,SPS136C,1,1,-33.75925624,121.5202818,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS137A_1,503,SAP,SPS137A,1,1,-33.81439019,123.0394116,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS137B_1,503,SAP,SPS137B,1,1,-33.81439019,123.0396339,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS138A_1,503,SAP,SPS138A,1,1,-33.35203042,121.7678916,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS138B_1,503,SAP,SPS138B,1,1,-33.35225265,121.7678082,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS139A_1,503,SAP,SPS139A,1,1,-33.12583203,121.7999425,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS139B_1,503,SAP,SPS139B,1,1,-33.12635986,121.8013037,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS140A_1,503,SAP,SPS140A,1,1,-32.92313474,121.9374411,,,9B1,4,,,,,4,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS140B_1,503,SAP,SPS140B,1,1,-32.92221806,121.9378856,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS140C_1,503,SAP,SPS140C,1,1,-32.92163472,121.9364133,,,9B1,3,,,,,3,,,,,Non Agricultural Land,Government,,5
503_SAP_SPS141A_1,503,SAP,SPS141A,1,1,-33.79958952,121.9563611,,,9B1,10,,,,,10,,,,,Not Applicable,Reserve,,3
503_SAP_SPS141B_1,503,SAP,SPS141B,1,1,-33.79914506,121.9575,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS141C_1,503,SAP,SPS141C,1,1,-33.79936729,121.9573889,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS141D_1,503,SAP,SPS141D,1,1,-33.79911729,121.9568889,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS141W_1,503,SAP,SPS141W,1,1,-33.79958941,121.9563612,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS144A_1,503,SAP,SPS144A,1,1,-30.14758458,117.0330341,,,9B1,3,,,,,3,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS144B_1,503,SAP,SPS144B,1,1,-30.14725125,117.0327008,,,9B1,3,,,,,3,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS144C_1,503,SAP,SPS144C,1,1,-30.1432789,117.0391451,,,9B1,5,,,,,5,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS145A_1,503,SAP,SPS145A,1,1,-30.83860905,117.9065687,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS145B_1,503,SAP,SPS145B,1,1,-30.83872016,117.9063743,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS146A_1,503,SAP,SPS146A,1,1,-30.82210866,117.9307352,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS146B_1,503,SAP,SPS146B,1,1,-30.82210866,117.9305963,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS146C_1,503,SAP,SPS146C,1,1,-30.8245253,117.9327907,,,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
503_SAP_SPS147A_1,503,SAP,SPS147A,1,1,-30.7822149,118.294454,,,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
503_SAP_SPS147B_1,503,SAP,SPS147B,1,1,-30.78260379,118.2937318,,,9B1,5,,,,,5,,,,,Not Applicable,Reserve,,3
503_SAP_SPS148A_1,503,SAP,SPS148A,1,1,-30.0989409,117.4634209,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148B_1,503,SAP,SPS148B,1,1,-30.09999648,117.4630599,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148C_1,503,SAP,SPS148C,1,1,-30.10146873,117.4623377,,,9B1,2,,,,,2,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148D_1,503,SAP,SPS148D,1,1,-30.09860756,117.4638931,,,9B1,1,,,,,1,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148E_1,503,SAP,SPS148E,1,1,-30.02796722,117.5280032,,,9B1,13,,,,,13,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148F_1,503,SAP,SPS148F,1,1,-30.02785612,117.5270309,,,9B1,50,,,,,50,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148G_1,503,SAP,SPS148G,1,1,-30.02768946,117.525892,,,9B1,34,,,,,34,,,,,Non Agricultural Land,Reserve,,5
503_SAP_SPS148H_1,503,SAP,SPS148H,1,1,-30.02782831,117.5289476,,,9B1,2,,,,,2,,,,,Agricultural,Pastoral,,4
503_SAP_SPS151B_1,503,SAP,SPS151B,1,1,-30.2991532,115.9387634,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS151C_1,503,SAP,SPS151C,1,1,-30.29959765,115.9385134,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
503_SAP_SPS152A_1,503,SAP,SPS152A,1,1,-30.51250808,116.7122352,,,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
503_SAP_SPS152B_1,503,SAP,SPS152B,1,1,-30.51339697,116.7122907,,,9B1,18,,,,,18,,,,,Not Applicable,Reserve,,3
503_SAP_SPS152C_1,503,SAP,SPS152C,1,1,-30.51381364,116.7133185,,,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
