"X","Y","ID","OBS_NO","VALUE","OBSERVEDPROPERTY","PROJECT_CODE","SITE_ID","SAMPLEID","SAMPLEDATE","UPPERDEPTH","LOWERDEPTH","DIST_TYPE","O_ASC_ORD"
149.17488,-21.46903,"395265",1,4,"9B2","SAR",265,1,03/JUN/09,0.3,0.4,"6","DE"
149.17488,-21.46903,"395265",1,4,"9B2","SAR",265,2,03/JUN/09,0.5,0.6,"6","DE"
149.17488,-21.46903,"395265",1,4,"9B2","SAR",265,3,03/JUN/09,0.8,0.9,"6","DE"
149.14047,-21.47731,"395270",1,4,"9B2","SAR",270,1,03/JUN/09,0.3,0.4,"5","CH"
149.14047,-21.47731,"395270",1,4,"9B2","SAR",270,2,03/JUN/09,0.8,0.9,"5","CH"
149.14047,-21.47731,"395270",1,4,"9B2","SAR",270,3,03/JUN/09,1.1,1.2,"5","CH"
149.14389,-21.46486,"395279",1,4,"9B2","SAR",279,1,04/JUN/09,0.2,0.3,"2","CH"
149.14389,-21.46486,"395279",1,4,"9B2","SAR",279,2,04/JUN/09,0.5,0.6,"2","CH"
149.14389,-21.46486,"395279",1,4,"9B2","SAR",279,3,04/JUN/09,0.8,0.9,"2","CH"
149.18452,-21.408,"395600",1,74,"9B2","SAR",600,1,15/JUN/11,0,0.1,"","DE"
149.18661,-21.45892,"395601",1,31,"9B2","SAR",601,1,15/JUN/11,0,0.1,"","DE"
149.23508,-21.38093,"395602",1,197,"9B2","SAR",602,1,29/JUN/11,0,0.1,"","DE"
149.23294,-21.3742,"395603",1,21,"9B2","SAR",603,1,15/JUN/11,0,0.1,"",""
149.224,-21.33419,"395604",1,40,"9B2","SAR",604,1,16/JUN/11,0,0.1,"","DE"
149.19648,-21.31996,"395605",1,50,"9B2","SAR",605,1,16/JUN/11,0,0.1,"","SO"
149.27101,-21.2869,"395606",1,9,"9B2","SAR",606,1,16/JUN/11,0,0.1,"","KA"
146.53516,-19.88449,"3971",1,16,"9B2","P2REEF",1,1,18/OCT/10,0,0.1,"1","DE"
146.53516,-19.88449,"3971",1,18,"9B2","P2REEF",1,2,18/OCT/10,0,0.08,"1","DE"
146.53516,-19.88449,"3971",1,8,"9B2","P2REEF",1,3,18/OCT/10,0.22,0.3,"1","DE"
146.53516,-19.88449,"3971",1,4,"9B2","P2REEF",1,4,18/OCT/10,0.5,0.58,"1","DE"
146.53516,-19.88449,"3971",1,4,"9B2","P2REEF",1,5,18/OCT/10,0.8,0.9,"1","DE"
146.53516,-19.88449,"3971",1,4,"9B2","P2REEF",1,6,18/OCT/10,1,1.1,"1","DE"
145.48333,-19.00639,"39710",1,6,"9B2","P2REEF",10,1,21/OCT/10,0,0.1,"1",""
145.48333,-19.00639,"39710",1,8,"9B2","P2REEF",10,2,21/OCT/10,0,0.05,"1",""
145.48333,-19.00639,"39710",1,5,"9B2","P2REEF",10,3,21/OCT/10,0.25,0.3,"1",""
145.48333,-19.00639,"39710",1,4,"9B2","P2REEF",10,4,21/OCT/10,0.5,0.6,"1",""
145.48333,-19.00639,"39710",1,4,"9B2","P2REEF",10,5,21/OCT/10,0.6,0.7,"1",""
145.48333,-19.00639,"39710",1,5,"9B2","P2REEF",10,6,21/OCT/10,0.8,0.9,"1",""
149.88941,-23.2645,"397102",1,3,"9B2","P2REEF",102,1,29/MAY/18,0,0.1,"1","SO"
149.88941,-23.2645,"397102",1,1,"9B2","P2REEF",102,2,29/MAY/18,0.4,0.5,"1","SO"
149.92088,-23.20018,"397104",1,27,"9B2","P2REEF",104,1,30/MAY/18,0,0.1,"2","DE"
149.92088,-23.20018,"397104",1,16,"9B2","P2REEF",104,2,30/MAY/18,0.3,0.4,"2","DE"
149.92088,-23.20018,"397104",1,8,"9B2","P2REEF",104,3,30/MAY/18,0.5,0.6,"2","DE"
149.92088,-23.20018,"397104",1,6,"9B2","P2REEF",104,4,30/MAY/18,0.8,0.9,"2","DE"
149.92088,-23.20018,"397104",1,4,"9B2","P2REEF",104,5,30/MAY/18,1.1,1.2,"2","DE"
149.92523,-23.20627,"397105",1,24,"9B2","P2REEF",105,1,30/MAY/18,0,0.1,"3","RU"
149.92523,-23.20627,"397105",1,3,"9B2","P2REEF",105,2,30/MAY/18,0.3,0.5,"3","RU"
149.92523,-23.20627,"397105",1,3,"9B2","P2REEF",105,3,30/MAY/18,0.5,0.7,"3","RU"
149.92523,-23.20627,"397105",1,3,"9B2","P2REEF",105,4,30/MAY/18,0.7,1,"3","RU"
149.92523,-23.20627,"397105",1,8,"9B2","P2REEF",105,5,30/MAY/18,1.1,1.2,"3","RU"
149.92609,-23.18572,"397106",1,108,"9B2","P2REEF",106,1,30/MAY/18,0,0.1,"","VE"
149.92609,-23.18572,"397106",1,34,"9B2","P2REEF",106,2,30/MAY/18,0.2,0.3,"","VE"
149.92609,-23.18572,"397106",1,28,"9B2","P2REEF",106,3,30/MAY/18,0.5,0.6,"","VE"
149.92609,-23.18572,"397106",1,26,"9B2","P2REEF",106,4,30/MAY/18,0.8,0.9,"","VE"
149.92609,-23.18572,"397106",1,41,"9B2","P2REEF",106,5,30/MAY/18,1.1,1.2,"","VE"
149.92609,-23.18572,"397106",1,31,"9B2","P2REEF",106,6,30/MAY/18,1.4,1.5,"","VE"
145.54771,-18.90608,"39711",1,5,"9B2","P2REEF",11,1,21/OCT/10,0,0.1,"1","TE"
145.54771,-18.90608,"39711",1,6,"9B2","P2REEF",11,2,21/OCT/10,0,0.1,"1","TE"
145.54771,-18.90608,"39711",1,5,"9B2","P2REEF",11,3,21/OCT/10,0.2,0.3,"1","TE"
145.54771,-18.90608,"39711",1,5,"9B2","P2REEF",11,4,21/OCT/10,0.5,0.55,"1","TE"
146.47539,-20.14851,"39712",1,6,"9B2","P2REEF",12,1,22/OCT/10,0,0.1,"2","SO"
146.47539,-20.14851,"39712",1,6,"9B2","P2REEF",12,2,22/OCT/10,0,0.1,"2","SO"
146.47539,-20.14851,"39712",1,4,"9B2","P2REEF",12,3,22/OCT/10,0.23,0.3,"2","SO"
146.47539,-20.14851,"39712",1,4,"9B2","P2REEF",12,4,22/OCT/10,0.5,0.6,"2","SO"
146.47539,-20.14851,"39712",1,4,"9B2","P2REEF",12,5,22/OCT/10,0.7,0.8,"2","SO"
149.89309,-23.26865,"39715",1,6,"9B2","P2REEF",15,1,28/MAY/18,0,0.1,"2","SO"
149.89309,-23.26865,"39715",1,1,"9B2","P2REEF",15,2,28/MAY/18,0.25,0.4,"2","SO"
149.89309,-23.26865,"39715",1,3,"9B2","P2REEF",15,4,28/MAY/18,0.8,0.9,"2","SO"
147.17201,-19.80159,"39717",1,32,"9B2","P2REEF",17,1,08/OCT/10,0,0.1,"7","VE"
147.17201,-19.80159,"39717",1,42,"9B2","P2REEF",17,2,08/OCT/10,0,0.1,"7","VE"
147.17201,-19.80159,"39717",1,5,"9B2","P2REEF",17,3,08/OCT/10,0.2,0.3,"7","VE"
147.17201,-19.80159,"39717",1,2,"9B2","P2REEF",17,4,08/OCT/10,0.5,0.6,"7","VE"
147.17201,-19.80159,"39717",1,1,"9B2","P2REEF",17,5,08/OCT/10,0.8,0.9,"7","VE"
147.17201,-19.80159,"39717",1,1,"9B2","P2REEF",17,6,08/OCT/10,1.15,1.2,"7","VE"
147.17201,-19.80159,"39717",1,1,"9B2","P2REEF",17,7,08/OCT/10,1.4,1.5,"7","VE"
146.71861,-20.00693,"3972",1,35,"9B2","P2REEF",2,1,18/OCT/10,0,0.1,"1","CH"
146.71861,-20.00693,"3972",1,36,"9B2","P2REEF",2,2,18/OCT/10,0,0.1,"1","CH"
146.71861,-20.00693,"3972",1,28,"9B2","P2REEF",2,3,18/OCT/10,0.2,0.28,"1","CH"
146.71861,-20.00693,"3972",1,38,"9B2","P2REEF",2,4,18/OCT/10,0.5,0.6,"1","CH"
146.71861,-20.00693,"3972",1,21,"9B2","P2REEF",2,5,18/OCT/10,0.8,0.9,"1","CH"
146.71861,-20.00693,"3972",1,13,"9B2","P2REEF",2,6,18/OCT/10,1.15,1.2,"1","CH"
145.77137,-18.02965,"39722",1,39,"9B2","P2REEF",22,1,29/OCT/10,0,0.1,"7","KA"
145.77137,-18.02965,"39722",1,39,"9B2","P2REEF",22,1,29/OCT/10,0,0.1,"7","TE"
145.77137,-18.02965,"39722",1,19,"9B2","P2REEF",22,2,29/OCT/10,0,0.1,"7","KA"
145.77137,-18.02965,"39722",1,19,"9B2","P2REEF",22,2,29/OCT/10,0,0.1,"7","TE"
145.77137,-18.02965,"39722",1,8,"9B2","P2REEF",22,3,29/OCT/10,0.2,0.3,"7","KA"
145.77137,-18.02965,"39722",1,8,"9B2","P2REEF",22,3,29/OCT/10,0.2,0.3,"7","TE"
145.77137,-18.02965,"39722",1,7,"9B2","P2REEF",22,4,29/OCT/10,0.5,0.6,"7","KA"
145.77137,-18.02965,"39722",1,7,"9B2","P2REEF",22,4,29/OCT/10,0.5,0.6,"7","TE"
145.77137,-18.02965,"39722",1,6,"9B2","P2REEF",22,5,29/OCT/10,0.8,0.9,"7","KA"
145.77137,-18.02965,"39722",1,6,"9B2","P2REEF",22,5,29/OCT/10,0.8,0.9,"7","TE"
145.77137,-18.02965,"39722",1,6,"9B2","P2REEF",22,6,29/OCT/10,1.1,1.2,"7","KA"
145.77137,-18.02965,"39722",1,6,"9B2","P2REEF",22,6,29/OCT/10,1.1,1.2,"7","TE"
145.77137,-18.02965,"39722",1,5,"9B2","P2REEF",22,7,29/OCT/10,1.4,1.5,"7","KA"
145.77137,-18.02965,"39722",1,5,"9B2","P2REEF",22,7,29/OCT/10,1.4,1.5,"7","TE"
145.77137,-18.02965,"39722",1,5,"9B2","P2REEF",22,8,29/OCT/10,1.75,1.8,"7","KA"
145.77137,-18.02965,"39722",1,5,"9B2","P2REEF",22,8,29/OCT/10,1.75,1.8,"7","TE"
145.77072,-18.03019,"39723",1,41,"9B2","P2REEF",23,1,29/OCT/10,0,0.1,"7","KA"
145.77072,-18.03019,"39723",1,30,"9B2","P2REEF",23,2,29/OCT/10,0,0.1,"7","KA"
145.77072,-18.03019,"39723",1,14,"9B2","P2REEF",23,3,29/OCT/10,0.2,0.3,"7","KA"
145.77072,-18.03019,"39723",1,6,"9B2","P2REEF",23,4,29/OCT/10,0.5,0.6,"7","KA"
145.77072,-18.03019,"39723",1,5,"9B2","P2REEF",23,5,29/OCT/10,0.8,0.9,"7","KA"
145.77072,-18.03019,"39723",1,4,"9B2","P2REEF",23,6,29/OCT/10,1.1,1.2,"7","KA"
145.77072,-18.03019,"39723",1,4,"9B2","P2REEF",23,7,29/OCT/10,1.4,1.5,"7","KA"
145.79151,-18.0243,"39724",1,34,"9B2","P2REEF",24,1,02/NOV/10,0,0.1,"7","KA"
145.7915,-18.02511,"39725",1,13,"9B2","P2REEF",25,1,02/NOV/10,0,0.1,"7","KA"
145.79155,-18.02665,"39726",1,31,"9B2","P2REEF",26,1,02/NOV/10,0,0.1,"7","KU"
147.32578,-19.56901,"39728",1,25,"9B2","P2REEF",28,1,09/DEC/09,0,0.25,"7","DE"
147.32578,-19.56901,"39728",1,52,"9B2","P2REEF",28,2,09/DEC/09,0.25,0.55,"7","DE"
147.32578,-19.56901,"39728",1,55,"9B2","P2REEF",28,3,09/DEC/09,0.6,0.85,"7","DE"
147.32578,-19.56901,"39728",1,29,"9B2","P2REEF",28,4,09/DEC/09,1,1.2,"7","DE"
147.32562,-19.56901,"39729",1,34,"9B2","P2REEF",29,1,10/DEC/09,0,0.25,"7","KA"
147.32562,-19.56901,"39729",1,38,"9B2","P2REEF",29,2,10/DEC/09,0.25,0.5,"7","KA"
147.32562,-19.56901,"39729",1,46,"9B2","P2REEF",29,3,10/DEC/09,0.5,0.7,"7","KA"
147.32562,-19.56901,"39729",1,34,"9B2","P2REEF",29,4,10/DEC/09,0.9,1.1,"7","KA"
147.32562,-19.56901,"39729",1,83,"9B2","P2REEF",29,5,10/DEC/09,1.3,1.5,"7","KA"
146.71867,-20.0062,"3973",1,25,"9B2","P2REEF",3,1,19/OCT/10,0,0.1,"1","CH"
146.71867,-20.0062,"3973",1,24,"9B2","P2REEF",3,2,19/OCT/10,0,0.1,"1","CH"
146.71867,-20.0062,"3973",1,40,"9B2","P2REEF",3,3,19/OCT/10,0.2,0.28,"1","CH"
146.71867,-20.0062,"3973",1,18,"9B2","P2REEF",3,4,19/OCT/10,0.5,0.6,"1","CH"
147.32548,-19.56899,"39730",1,28,"9B2","P2REEF",30,1,10/DEC/09,0,0.25,"7","KA"
147.32548,-19.56899,"39730",1,31,"9B2","P2REEF",30,2,10/DEC/09,0.25,0.45,"7","KA"
147.32548,-19.56899,"39730",1,46,"9B2","P2REEF",30,3,10/DEC/09,0.7,0.8,"7","KA"
147.32548,-19.56899,"39730",1,38,"9B2","P2REEF",30,4,10/DEC/09,0.8,1.1,"7","KA"
147.32548,-19.56899,"39730",1,57,"9B2","P2REEF",30,5,10/DEC/09,1.2,1.4,"7","KA"
147.32548,-19.56899,"39730",1,82,"9B2","P2REEF",30,6,10/DEC/09,1.6,1.8,"7","KA"
147.32537,-19.569,"39731",1,30,"9B2","P2REEF",31,1,11/DEC/09,0,0.25,"7","KA"
147.32537,-19.569,"39731",1,48,"9B2","P2REEF",31,2,11/DEC/09,0.25,0.4,"7","KA"
147.32537,-19.569,"39731",1,58,"9B2","P2REEF",31,3,11/DEC/09,0.7,0.9,"7","KA"
147.32537,-19.569,"39731",1,86,"9B2","P2REEF",31,4,11/DEC/09,1.1,1.3,"7","KA"
147.32537,-19.569,"39731",1,90,"9B2","P2REEF",31,5,11/DEC/09,1.35,1.5,"7","KA"
147.32527,-19.569,"39732",1,35,"9B2","P2REEF",32,1,11/DEC/09,0,0.25,"7","KA"
147.32527,-19.569,"39732",1,76,"9B2","P2REEF",32,2,11/DEC/09,0.35,0.45,"7","KA"
147.32527,-19.569,"39732",1,78,"9B2","P2REEF",32,3,11/DEC/09,0.7,0.9,"7","KA"
147.32527,-19.569,"39732",1,72,"9B2","P2REEF",32,4,11/DEC/09,1.1,1.3,"7","KA"
147.32527,-19.569,"39732",1,60,"9B2","P2REEF",32,5,11/DEC/09,1.3,1.55,"7","KA"
147.32527,-19.569,"39732",1,12,"9B2","P2REEF",32,6,11/DEC/09,1.6,1.8,"7","KA"
147.32506,-19.56898,"39733",1,47,"9B2","P2REEF",33,1,12/DEC/09,0,0.25,"7","KA"
147.32506,-19.56898,"39733",1,63,"9B2","P2REEF",33,2,12/DEC/09,0.25,0.4,"7","KA"
147.32506,-19.56898,"39733",1,73,"9B2","P2REEF",33,3,12/DEC/09,0.4,0.6,"7","KA"
147.32506,-19.56898,"39733",1,85,"9B2","P2REEF",33,4,12/DEC/09,0.7,0.9,"7","KA"
147.32506,-19.56898,"39733",1,97,"9B2","P2REEF",33,5,12/DEC/09,0.9,1.1,"7","KA"
147.32506,-19.56898,"39733",1,99.9,"9B2","P2REEF",33,6,12/DEC/09,1.1,1.3,"7","KA"
147.32506,-19.56898,"39733",1,86,"9B2","P2REEF",33,7,12/DEC/09,1.3,1.5,"7","KA"
147.32506,-19.56898,"39733",1,18,"9B2","P2REEF",33,8,12/DEC/09,1.5,1.7,"7","KA"
145.8553,-19.69089,"39734",1,51,"9B2","P2REEF",34,1,26/JUL/11,0,0.1,"1",""
145.8553,-19.69089,"39734",1,26,"9B2","P2REEF",34,2,26/JUL/11,0,0.1,"1",""
145.8553,-19.69089,"39734",1,5,"9B2","P2REEF",34,3,26/JUL/11,0.2,0.3,"1",""
145.8553,-19.69089,"39734",1,6,"9B2","P2REEF",34,4,26/JUL/11,0.5,0.6,"1",""
145.61058,-19.338,"39735",1,5,"9B2","P2REEF",35,1,26/JUL/11,0,0.1,"1",""
145.61058,-19.338,"39735",1,4,"9B2","P2REEF",35,2,26/JUL/11,0,0.1,"1",""
145.61058,-19.338,"39735",1,3,"9B2","P2REEF",35,3,26/JUL/11,0.2,0.3,"1",""
145.61058,-19.338,"39735",1,4,"9B2","P2REEF",35,4,26/JUL/11,0.5,0.6,"1",""
145.79405,-20.3648,"39736",1,4,"9B2","P2REEF",36,1,28/JUL/11,0,0.1,"1",""
145.79405,-20.3648,"39736",1,22,"9B2","P2REEF",36,2,28/JUL/11,0,0.1,"1",""
145.79405,-20.3648,"39736",1,23,"9B2","P2REEF",36,3,28/JUL/11,0.2,0.3,"1",""
145.79405,-20.3648,"39736",1,20,"9B2","P2REEF",36,4,28/JUL/11,0.5,0.6,"1",""
145.79405,-20.3648,"39736",1,25,"9B2","P2REEF",36,5,28/JUL/11,0.8,0.9,"1",""
145.79405,-20.3648,"39736",1,26,"9B2","P2REEF",36,6,28/JUL/11,1.1,1.2,"1",""
146.79261,-20.32682,"39737",1,3,"9B2","P2REEF",37,1,09/AUG/11,0,0.1,"2","CH"
146.79261,-20.32682,"39737",1,1,"9B2","P2REEF",37,2,09/AUG/11,0,0.06,"2","CH"
146.79261,-20.32682,"39737",1,1,"9B2","P2REEF",37,3,09/AUG/11,0.2,0.3,"2","CH"
146.79261,-20.32682,"39737",1,3,"9B2","P2REEF",37,4,09/AUG/11,0.4,0.5,"2","CH"
146.79261,-20.32682,"39737",1,1,"9B2","P2REEF",37,5,09/AUG/11,0.5,0.6,"2","CH"
146.79261,-20.32682,"39737",1,1,"9B2","P2REEF",37,6,09/AUG/11,0.8,0.9,"2","CH"
146.79261,-20.32682,"39737",1,1,"9B2","P2REEF",37,7,09/AUG/11,1.05,1.15,"2","CH"
146.79112,-20.32864,"39738",1,3,"9B2","P2REEF",38,1,09/AUG/11,0,0.1,"2","CH"
146.79112,-20.32864,"39738",1,3,"9B2","P2REEF",38,2,09/AUG/11,0,0.08,"2","CH"
146.79112,-20.32864,"39738",1,1,"9B2","P2REEF",38,3,09/AUG/11,0.2,0.3,"2","CH"
146.79112,-20.32864,"39738",1,1,"9B2","P2REEF",38,4,09/AUG/11,0.5,0.6,"2","CH"
146.79112,-20.32864,"39738",1,1,"9B2","P2REEF",38,5,09/AUG/11,0.8,0.9,"2","CH"
146.79112,-20.32864,"39738",1,1,"9B2","P2REEF",38,6,09/AUG/11,1.2,1.3,"2","CH"
146.64747,-20.2925,"39739",1,3,"9B2","P2REEF",39,1,09/AUG/11,0,0.1,"2","CH"
146.64747,-20.2925,"39739",1,1,"9B2","P2REEF",39,2,09/AUG/11,0,0.1,"2","CH"
146.64747,-20.2925,"39739",1,1,"9B2","P2REEF",39,3,09/AUG/11,0.2,0.3,"2","CH"
146.64747,-20.2925,"39739",1,1,"9B2","P2REEF",39,4,09/AUG/11,0.5,0.6,"2","CH"
146.64747,-20.2925,"39739",1,1,"9B2","P2REEF",39,5,09/AUG/11,0.8,0.9,"2","CH"
146.64747,-20.2925,"39739",1,1,"9B2","P2REEF",39,6,09/AUG/11,1.15,1.2,"2","CH"
146.72351,-20.00731,"3974",1,25,"9B2","P2REEF",4,1,19/OCT/10,0,0.1,"1","CH"
146.72351,-20.00731,"3974",1,14,"9B2","P2REEF",4,2,19/OCT/10,0,0.1,"1","CH"
146.72351,-20.00731,"3974",1,6,"9B2","P2REEF",4,3,19/OCT/10,0.22,0.3,"1","CH"
146.72351,-20.00731,"3974",1,5,"9B2","P2REEF",4,4,19/OCT/10,0.5,0.6,"1","CH"
146.72351,-20.00731,"3974",1,4,"9B2","P2REEF",4,5,19/OCT/10,0.8,0.9,"1","CH"
146.72351,-20.00731,"3974",1,4,"9B2","P2REEF",4,6,19/OCT/10,1.1,1.2,"1","CH"
146.72351,-20.00731,"3974",1,4,"9B2","P2REEF",4,7,19/OCT/10,1.4,1.5,"1","CH"
145.53769,-18.88483,"39740",1,3,"9B2","P2REEF",40,1,10/AUG/11,0,0.1,"1","CH"
145.53769,-18.88483,"39740",1,1,"9B2","P2REEF",40,2,10/AUG/11,0,0.1,"1","CH"
145.53769,-18.88483,"39740",1,1,"9B2","P2REEF",40,3,10/AUG/11,0.2,0.3,"1","CH"
145.53769,-18.88483,"39740",1,3,"9B2","P2REEF",40,4,10/AUG/11,0.5,0.6,"1","CH"
145.53769,-18.88483,"39740",1,2,"9B2","P2REEF",40,5,10/AUG/11,0.7,0.85,"1","CH"
145.63392,-18.90357,"39741",1,5,"9B2","P2REEF",41,1,10/AUG/11,0,0.1,"1","CH"
145.63392,-18.90357,"39741",1,4,"9B2","P2REEF",41,2,10/AUG/11,0,0.1,"1","CH"
145.63392,-18.90357,"39741",1,5,"9B2","P2REEF",41,3,10/AUG/11,0.2,0.3,"1","CH"
145.63392,-18.90357,"39741",1,1,"9B2","P2REEF",41,4,10/AUG/11,0.5,0.6,"1","CH"
146.06387,-18.62878,"39742",1,53,"9B2","P2REEF",42,1,06/SEP/11,0,0.1,"6","DE"
146.06428,-18.62821,"39743",1,36,"9B2","P2REEF",43,1,06/SEP/11,0,0.1,"6","DE"
145.90102,-18.47369,"39744",1,48,"9B2","P2REEF",44,1,07/SEP/11,0,0.1,"6","KA"
145.90094,-18.47475,"39745",1,39,"9B2","P2REEF",45,1,07/SEP/11,0,0.1,"6","DE"
145.90203,-18.47375,"39746",1,33,"9B2","P2REEF",46,1,07/SEP/11,0,0.1,"6","DE"
148.89188,-20.9834,"39748",1,20,"9B2","P2REEF",48,1,03/APR/12,0,0.1,"","KU"
148.89188,-20.9834,"39748",1,13,"9B2","P2REEF",48,2,15/DEC/11,0,0.1,"","KU"
148.89188,-20.9834,"39748",1,9,"9B2","P2REEF",48,3,15/DEC/11,0.2,0.3,"","KU"
148.89188,-20.9834,"39748",1,1,"9B2","P2REEF",48,4,15/DEC/11,0.45,0.55,"","KU"
148.89188,-20.9834,"39748",1,1,"9B2","P2REEF",48,5,15/DEC/11,0.58,0.7,"","KU"
148.89188,-20.9834,"39748",1,1,"9B2","P2REEF",48,6,15/DEC/11,0.8,0.9,"","KU"
148.89188,-20.9834,"39748",1,1,"9B2","P2REEF",48,7,15/DEC/11,1.05,1.15,"","KU"
146.53549,-19.8846,"3975",1,6,"9B2","P2REEF",5,1,20/OCT/10,0,0.1,"1","SO"
146.53549,-19.8846,"3975",1,6,"9B2","P2REEF",5,2,20/OCT/10,0,0.03,"1","SO"
146.53549,-19.8846,"3975",1,4,"9B2","P2REEF",5,3,20/OCT/10,0.03,0.1,"1","SO"
146.53549,-19.8846,"3975",1,4,"9B2","P2REEF",5,4,20/OCT/10,0.2,0.3,"1","SO"
146.53549,-19.8846,"3975",1,5,"9B2","P2REEF",5,5,20/OCT/10,0.5,0.6,"1","SO"
146.53549,-19.8846,"3975",1,5,"9B2","P2REEF",5,6,20/OCT/10,0.8,0.9,"1","SO"
146.53549,-19.8846,"3975",1,4,"9B2","P2REEF",5,7,20/OCT/10,1.1,1.2,"1","SO"
145.7027,-16.90257,"397500",1,46,"9B2","P2REEF",500,1,26/OCT/11,0,0.1,"5","DE"
145.78412,-17.03191,"397501",1,44,"9B2","P2REEF",501,1,26/SEP/11,0,0.1,"5","KA"
145.91725,-17.38063,"397502",1,86,"9B2","P2REEF",502,1,27/SEP/11,0,0.1,"","HY"
145.91071,-17.37145,"397503",1,34,"9B2","P2REEF",503,1,27/SEP/11,0,0.1,"","KA"
145.98026,-17.40962,"397504",1,28,"9B2","P2REEF",504,1,27/SEP/11,0,0.1,"","DE"
145.88994,-17.4544,"397505",1,26,"9B2","P2REEF",505,1,27/SEP/11,0,0.1,"5","DE"
146.00406,-17.54292,"397506",1,22,"9B2","P2REEF",506,1,28/SEP/11,0,0.1,"0","HY"
146.00388,-17.54301,"397507",1,19,"9B2","P2REEF",507,1,28/SEP/11,0,0.1,"7","HY"
146.08163,-17.6018,"397508",1,35,"9B2","P2REEF",508,1,28/SEP/11,0,0.1,"6","HY"
146.08362,-17.60064,"397509",1,22,"9B2","P2REEF",509,1,28/SEP/11,0,0.1,"0","HY"
146.08031,-17.63333,"397510",1,35,"9B2","P2REEF",510,1,28/SEP/11,0,0.1,"6","PO"
145.99234,-18.62746,"397511",1,9,"9B2","P2REEF",511,1,29/SEP/11,0,0.1,"1","SO"
145.94627,-18.74971,"397512",1,12,"9B2","P2REEF",512,1,29/SEP/11,0,0.1,"",""
145.94627,-18.74971,"397512",1,8,"9B2","P2REEF",512,2,29/SEP/11,0,0.1,"",""
145.94627,-18.74971,"397512",1,3,"9B2","P2REEF",512,3,29/SEP/11,0.2,0.3,"",""
145.94627,-18.74971,"397512",1,2,"9B2","P2REEF",512,4,29/SEP/11,0.5,0.6,"",""
145.86307,-18.456,"397513",1,45,"9B2","P2REEF",513,1,29/SEP/11,0,0.1,"","DE"
145.86314,-18.45621,"397514",1,67,"9B2","P2REEF",514,1,29/SEP/11,0,0.1,"6","DE"
146.15128,-18.58531,"397515",1,18,"9B2","P2REEF",515,1,29/SEP/11,0,0.1,"6","KA"
146.2366,-18.5989,"397516",1,50,"9B2","P2REEF",516,1,29/SEP/11,0,0.1,"5","DE"
145.92125,-17.97804,"397518",1,16,"9B2","P2REEF",518,1,30/SEP/11,0,0.1,"6","DE"
145.92316,-17.97778,"397519",1,25,"9B2","P2REEF",519,1,30/SEP/11,0,0.1,"0","DE"
152.06314,-27.50347,"397522",2,2,"9B2","P2REEF",522,1,10/SEP/14,0,0.1,"4","KU"
152.06452,-27.50534,"397523",1,8,"9B2","P2REEF",523,1,10/SEP/14,0,0.1,"4","SO"
152.06705,-27.50768,"397527",1,4,"9B2","P2REEF",527,1,11/AUG/16,0,0.1,"4","KU"
152.06705,-27.50768,"397527",1,4,"9B2","P2REEF",527,1,11/AUG/16,0,0.1,"4","RU"
152.41301,-24.97062,"39753",1,69,"9B2","P2REEF",53,1,02/SEP/10,0,0.1,"7","DE"
152.41271,-24.97032,"39756",1,82,"9B2","P2REEF",56,1,02/SEP/10,0,0.1,"7","CH"
152.41268,-24.97055,"39758",1,84,"9B2","P2REEF",58,1,02/SEP/10,0,0.1,"7","DE"
146.5366,-19.88353,"3976",1,6,"9B2","P2REEF",6,1,20/OCT/10,0,0.1,"1","CH"
146.5366,-19.88353,"3976",1,5,"9B2","P2REEF",6,2,20/OCT/10,0,0.08,"1","CH"
146.5366,-19.88353,"3976",1,4,"9B2","P2REEF",6,3,20/OCT/10,0.2,0.3,"1","CH"
146.5366,-19.88353,"3976",1,4,"9B2","P2REEF",6,4,20/OCT/10,0.5,0.6,"1","CH"
146.5366,-19.88353,"3976",1,5,"9B2","P2REEF",6,5,20/OCT/10,0.8,0.9,"1","CH"
146.5366,-19.88353,"3976",1,4,"9B2","P2REEF",6,6,20/OCT/10,1.1,1.2,"1","CH"
147.499,-22.52172,"39765",1,5,"9B2","P2REEF",65,1,12/JUN/13,0,0.15,"","VE"
147.499,-22.52172,"39765",1,2,"9B2","P2REEF",65,2,12/JUN/13,0.2,0.3,"","VE"
147.499,-22.52172,"39765",1,1,"9B2","P2REEF",65,3,12/JUN/13,0.6,0.7,"","VE"
147.499,-22.52172,"39765",1,7,"9B2","P2REEF",65,4,12/JUN/13,1,1.2,"","VE"
147.52129,-22.48494,"39766",1,4,"9B2","P2REEF",66,1,12/JUN/13,0,0.12,"","VE"
147.52129,-22.48494,"39766",1,2,"9B2","P2REEF",66,2,12/JUN/13,0.2,0.3,"","VE"
147.52129,-22.48494,"39766",1,1,"9B2","P2REEF",66,3,12/JUN/13,0.4,0.5,"","VE"
147.52227,-22.48486,"39767",1,1,"9B2","P2REEF",67,1,12/JUN/13,0,0.15,"","VE"
147.52227,-22.48486,"39767",1,1,"9B2","P2REEF",67,2,12/JUN/13,0.2,0.3,"","VE"
147.52227,-22.48486,"39767",1,1,"9B2","P2REEF",67,3,12/JUN/13,0.5,0.6,"","VE"
147.52227,-22.48486,"39767",1,1,"9B2","P2REEF",67,4,12/JUN/13,0.8,0.9,"","VE"
